tourney_date,year,A_name,B_name,surface,tourney_level,best_of,y
20190114,2019,Jason Kubler,Thomas Fabbiano,Hard,G,5,0
20190114,2019,Reilly Opelka,John Isner,Hard,G,5,1
20190114,2019,Tomas Berdych,Kyle Edmund,Hard,G,5,1
20190114,2019,Guillermo Garcia Lopez,Robin Haase,Hard,G,5,0
20190114,2019,Denis Kudla,Marc Polmans,Hard,G,5,1
20190114,2019,Diego Schwartzman,Rudolf Molleker,Hard,G,5,1
20190114,2019,Pedro Sousa,Alex De Minaur,Hard,G,5,0
20190114,2019,Mirza Basic,Henri Laaksonen,Hard,G,5,0
20190114,2019,Matthew Ebden,Jan Lennard Struff,Hard,G,5,1
20190114,2019,James Duckworth,Rafael Nadal,Hard,G,5,0
20190114,2019,Novak Djokovic,Jo-Wilfried Tsonga,Hard,G,5,1
20190114,2019,Denis Shapovalov,Taro Daniel,Hard,G,5,1
20190114,2019,David Goffin,Marius Copil,Hard,G,5,1
20190114,2019,Daniil Medvedev,Ryan Harrison,Hard,G,5,1
20190114,2019,Leonardo Mayer,Fabio Fognini,Hard,G,5,0
20190114,2019,Pablo Carreno Busta,Ilya Ivashka,Hard,G,5,1
20190114,2019,Philipp Kohlschreiber,Joao Sousa,Hard,G,5,0
20190114,2019,Ivo Karlovic,Kei Nishikori,Hard,G,5,0
20190114,2019,Jeremy Chardy,Alexander Zverev,Hard,G,5,0
20190114,2019,Alex Bolt,Gilles Simon,Hard,G,5,1
20190114,2019,Hyeon Chung,Pierre Hugues Herbert,Hard,G,5,0
20190114,2019,Stan Wawrinka,Milos Raonic,Hard,G,5,0
20190114,2019,Borna Coric,Marton Fucsovics,Hard,G,5,1
20190114,2019,Filip Krajinovic,Evgeny Donskoy,Hard,G,5,1
20190114,2019,Lucas Pouille,Maximilian Marterer,Hard,G,5,1
20190114,2019,Dominic Thiem,Alexei Popyrin,Hard,G,5,0
20190114,2019,Mackenzie Mcdonald,Marin Cilic,Hard,G,5,0
20190114,2019,Fernando Verdasco,Radu Albot,Hard,G,5,1
20190114,2019,John Millman,Roberto Bautista Agut,Hard,G,5,0
20190114,2019,Karen Khachanov,Yoshihito Nishioka,Hard,G,5,1
20190114,2019,Viktor Troicki,Stefanos Tsitsipas,Hard,G,5,0
20190114,2019,Nikoloz Basilashvili,Stefano Travaglia,Hard,G,5,1
20190114,2019,Gael Monfils,Taylor Fritz,Hard,G,5,0
20190114,2019,Roger Federer,Daniel Evans,Hard,G,5,1
20190114,2019,Frances Tiafoe,Kevin Anderson,Hard,G,5,1
20190114,2019,Jordan Thompson,Andreas Seppi,Hard,G,5,0
20190114,2019,Grigor Dimitrov,Pablo Cuevas,Hard,G,5,1
20190114,2019,Reilly Opelka,Thomas Fabbiano,Hard,G,5,0
20190114,2019,Robin Haase,Tomas Berdych,Hard,G,5,0
20190114,2019,Diego Schwartzman,Denis Kudla,Hard,G,5,1
20190114,2019,Henri Laaksonen,Alex De Minaur,Hard,G,5,0
20190114,2019,Rafael Nadal,Matthew Ebden,Hard,G,5,1
20190114,2019,Novak Djokovic,Denis Shapovalov,Hard,G,5,1
20190114,2019,Daniil Medvedev,David Goffin,Hard,G,5,1
20190114,2019,Fabio Fognini,Pablo Carreno Busta,Hard,G,5,0
20190114,2019,Kei Nishikori,Joao Sousa,Hard,G,5,1
20190114,2019,Alex Bolt,Alexander Zverev,Hard,G,5,0
20190114,2019,Pierre Hugues Herbert,Milos Raonic,Hard,G,5,0
20190114,2019,Borna Coric,Filip Krajinovic,Hard,G,5,1
20190114,2019,Alexei Popyrin,Lucas Pouille,Hard,G,5,0
20190114,2019,Fernando Verdasco,Marin Cilic,Hard,G,5,0
20190114,2019,Roberto Bautista Agut,Karen Khachanov,Hard,G,5,1
20190114,2019,Stefanos Tsitsipas,Nikoloz Basilashvili,Hard,G,5,1
20190114,2019,Roger Federer,Taylor Fritz,Hard,G,5,1
20190114,2019,Andreas Seppi,Frances Tiafoe,Hard,G,5,0
20190114,2019,Thomas Fabbiano,Grigor Dimitrov,Hard,G,5,0
20190114,2019,Tomas Berdych,Diego Schwartzman,Hard,G,5,1
20190114,2019,Rafael Nadal,Alex De Minaur,Hard,G,5,1
20190114,2019,Daniil Medvedev,Novak Djokovic,Hard,G,5,0
20190114,2019,Kei Nishikori,Pablo Carreno Busta,Hard,G,5,1
20190114,2019,Alexander Zverev,Milos Raonic,Hard,G,5,0
20190114,2019,Lucas Pouille,Borna Coric,Hard,G,5,1
20190114,2019,Marin Cilic,Roberto Bautista Agut,Hard,G,5,0
20190114,2019,Roger Federer,Stefanos Tsitsipas,Hard,G,5,0
20190114,2019,Frances Tiafoe,Grigor Dimitrov,Hard,G,5,1
20190114,2019,Rafael Nadal,Tomas Berdych,Hard,G,5,1
20190114,2019,Novak Djokovic,Kei Nishikori,Hard,G,5,1
20190114,2019,Lucas Pouille,Milos Raonic,Hard,G,5,1
20190114,2019,Stefanos Tsitsipas,Roberto Bautista Agut,Hard,G,5,1
20190114,2019,Frances Tiafoe,Rafael Nadal,Hard,G,5,0
20190114,2019,Novak Djokovic,Lucas Pouille,Hard,G,5,1
20190114,2019,Rafael Nadal,Stefanos Tsitsipas,Hard,G,5,1
20190114,2019,Rafael Nadal,Novak Djokovic,Hard,G,5,0
20190201,2019,Damir Dzumhur,John Millman,Hard,D,3,0
20190201,2019,Nicolas Jarry,Jurij Rodionov,Clay,D,3,1
20190201,2019,Arthur De Greef,Thiago Monteiro,Clay,D,3,0
20190201,2019,Filip Horansky,Denis Shapovalov,Clay,D,3,0
20190201,2019,Tallon Griekspoor,Jiri Vesely,Hard,D,3,0
20190201,2019,Philipp Kohlschreiber,Zsombor Piros,Hard,D,3,1
20190201,2019,Andreas Seppi,Ramkumar Ramanathan,Grass,D,3,1
20190201,2019,Yoshihito Nishioka,Zhe Li,Hard,D,3,0
20190201,2019,Joao Sousa,Alexander Bublik,Hard,D,3,0
20190201,2019,Sanjar Fayziev,Dusan Lajovic,Hard,D,3,0
20190201,2019,Daniil Medvedev,Henri Laaksonen,Hard,D,3,1
20190201,2019,Elias Ymer,Santiago Giraldo,Clay,D,3,0
20190201,2019,Mirza Basic,Alex De Minaur,Hard,D,3,0
20190201,2019,Dennis Novak,Cristian Garin,Clay,D,3,1
20190201,2019,Kimmer Coppejans,Rogerio Dutra Silva,Clay,D,3,1
20190201,2019,Felix Auger Aliassime,Martin Klizan,Clay,D,3,0
20190201,2019,Lukas Rosol,Robin Haase,Hard,D,3,0
20190201,2019,Alexander Zverev,Peter Nagy,Hard,D,3,1
20190201,2019,Prajnesh Gunneswaran,Matteo Berrettini,Grass,D,3,0
20190201,2019,Ze Zhang,Taro Daniel,Hard,D,3,0
20190201,2019,Pedro Sousa,Mikhail Kukushkin,Hard,D,3,0
20190201,2019,Denis Istomin,Filip Krajinovic,Hard,D,3,0
20190201,2019,Marc Andrea Huesler,Karen Khachanov,Hard,D,3,0
20190201,2019,Daniel Elahi Galan,Mikael Ymer,Clay,D,3,1
20190201,2019,Alexei Popyrin,Nerman Fatic,Hard,D,3,1
20190201,2019,Dennis Novak,Nicolas Jarry,Clay,D,3,0
20190201,2019,Kimmer Coppejans,Thiago Monteiro,Clay,D,3,1
20190201,2019,Martin Klizan,Denis Shapovalov,Clay,D,3,0
20190201,2019,Jiri Lehecka,Robin Haase,Hard,D,3,0
20190201,2019,Alexander Zverev,Gabor Borsos,Hard,D,3,1
20190201,2019,Prajnesh Gunneswaran,Andreas Seppi,Grass,D,3,0
20190201,2019,Yibing Wu,Yoshihito Nishioka,Hard,D,3,0
20190201,2019,Mikhail Kukushkin,Joao Sousa,Hard,D,3,1
20190201,2019,Denis Istomin,Dusan Lajovic,Hard,D,3,1
20190201,2019,Henri Laaksonen,Karen Khachanov,Hard,D,3,0
20190201,2019,Alejandro Gonzalez,Elias Ymer,Clay,D,3,1
20190201,2019,Jurij Rodionov,Cristian Garin,Clay,D,3,0
20190201,2019,Felix Auger Aliassime,Norbert Gombos,Clay,D,3,1
20190201,2019,Philipp Kohlschreiber,David Szintai,Hard,D,3,1
20190201,2019,Taro Daniel,Zhe Li,Hard,D,3,1
20190201,2019,Sanjar Fayziev,Filip Krajinovic,Hard,D,3,0
20190204,2019,Jaume Munar,Guido Andreozzi,Clay,A,3,1
20190204,2019,Filip Krajinovic,Nicolas Mahut,Hard,A,3,1
20190204,2019,Stefano Travaglia,Jan Lennard Struff,Hard,A,3,0
20190204,2019,Roberto Carballes Baena,Andrej Martin,Clay,A,3,1
20190204,2019,Tomas Berdych,Matthias Bachinger,Hard,A,3,1
20190204,2019,Mikhail Kukushkin,Laslo Djere,Hard,A,3,1
20190204,2019,Federico Delbonis,Leonardo Mayer,Clay,A,3,1
20190204,2019,Evgeny Donskoy,Benoit Paire,Hard,A,3,0
20190204,2019,Gael Monfils,Viktor Troicki,Hard,A,3,1
20190204,2019,Pedro Cachin,Cameron Norrie,Clay,A,3,1
20190204,2019,Ivo Karlovic,Marcel Granollers,Hard,A,3,0
20190204,2019,Dimitar Kuzmanov,Robin Haase,Hard,A,3,0
20190204,2019,Pablo Andujar,Lorenzo Sonego,Clay,A,3,0
20190204,2019,Thomas Fabbiano,Ilya Ivashka,Hard,A,3,0
20190204,2019,Mirza Basic,Martin Klizan,Hard,A,3,0
20190204,2019,Nicolas Jarry,Juan Ignacio Londero,Clay,A,3,0
20190204,2019,Denis Kudla,Pierre Hugues Herbert,Hard,A,3,0
20190204,2019,Nikoloz Basilashvili,Daniel Brands,Hard,A,3,0
20190204,2019,Paolo Lorenzi,Guido Pella,Clay,A,3,0
20190204,2019,Jeremy Chardy,Adrian Menendez Maceiras,Hard,A,3,1
20190204,2019,Andreas Seppi,Marton Fucsovics,Hard,A,3,0
20190204,2019,Hugo Dellien,Albert Ramos,Clay,A,3,0
20190204,2019,Steve Darcis,Antoine Hoang,Hard,A,3,0
20190204,2019,Yannick Maden,Adrian Mannarino,Hard,A,3,1
20190204,2019,Alessandro Giannessi,Thiago Seyboth Wild,Clay,A,3,1
20190204,2019,Jo-Wilfried Tsonga,Ugo Humbert,Hard,A,3,1
20190204,2019,Adrian Andreev,Matthew Ebden,Hard,A,3,0
20190204,2019,Malek Jaziri,Carlos Berlocq,Clay,A,3,1
20190204,2019,Radu Albot,Philipp Kohlschreiber,Hard,A,3,1
20190204,2019,Fernando Verdasco,Alexandar Lazarov,Hard,A,3,1
20190204,2019,Pablo Cuevas,Facundo Bagnis,Clay,A,3,1
20190204,2019,Hubert Hurkacz,Ernests Gulbis,Hard,A,3,0
20190204,2019,Stan Wawrinka,Marius Copil,Hard,A,3,0
20190204,2019,Aljaz Bedene,Maximilian Marterer,Clay,A,3,1
20190204,2019,Ruben Bemelmans,Marcos Baghdatis,Hard,A,3,0
20190204,2019,Matteo Berrettini,Denis Istomin,Hard,A,3,1
20190204,2019,Jaume Munar,Marco Cecchinato,Clay,A,3,1
20190204,2019,David Goffin,Filip Krajinovic,Hard,A,3,0
20190204,2019,Jan Lennard Struff,Stefanos Tsitsipas,Hard,A,3,0
20190204,2019,Roberto Carballes Baena,Federico Delbonis,Clay,A,3,0
20190204,2019,Tomas Berdych,Benoit Paire,Hard,A,3,1
20190204,2019,Mikhail Kukushkin,Gael Monfils,Hard,A,3,0
20190204,2019,Pedro Cachin,Pablo Carreno Busta,Clay,A,3,1
20190204,2019,Denis Shapovalov,Marcel Granollers,Hard,A,3,1
20190204,2019,Daniil Medvedev,Robin Haase,Hard,A,3,1
20190204,2019,Lorenzo Sonego,Juan Ignacio Londero,Clay,A,3,0
20190204,2019,Pierre Hugues Herbert,Ilya Ivashka,Hard,A,3,1
20190204,2019,Martin Klizan,Daniel Brands,Hard,A,3,1
20190204,2019,Albert Ramos,Guido Pella,Clay,A,3,0
20190204,2019,Jeremy Chardy,Antoine Hoang,Hard,A,3,1
20190204,2019,Marton Fucsovics,Yannick Maden,Hard,A,3,1
20190204,2019,Diego Schwartzman,Alessandro Giannessi,Clay,A,3,1
20190204,2019,Jo-Wilfried Tsonga,Gilles Simon,Hard,A,3,1
20190204,2019,Matthew Ebden,Roberto Bautista Agut,Hard,A,3,0
20190204,2019,Malek Jaziri,Pablo Cuevas,Clay,A,3,0
20190204,2019,Radu Albot,Ernests Gulbis,Hard,A,3,1
20190204,2019,Fernando Verdasco,Marius Copil,Hard,A,3,1
20190204,2019,Fabio Fognini,Aljaz Bedene,Clay,A,3,0
20190204,2019,Lucas Pouille,Marcos Baghdatis,Hard,A,3,0
20190204,2019,Karen Khachanov,Matteo Berrettini,Hard,A,3,0
20190204,2019,Federico Delbonis,Jaume Munar,Clay,A,3,1
20190204,2019,Tomas Berdych,Filip Krajinovic,Hard,A,3,1
20190204,2019,Stefanos Tsitsipas,Gael Monfils,Hard,A,3,0
20190204,2019,Pedro Cachin,Juan Ignacio Londero,Clay,A,3,0
20190204,2019,Pierre Hugues Herbert,Denis Shapovalov,Hard,A,3,1
20190204,2019,Daniil Medvedev,Martin Klizan,Hard,A,3,1
20190204,2019,Guido Pella,Diego Schwartzman,Clay,A,3,1
20190204,2019,Jo-Wilfried Tsonga,Jeremy Chardy,Hard,A,3,1
20190204,2019,Roberto Bautista Agut,Marton Fucsovics,Hard,A,3,0
20190204,2019,Aljaz Bedene,Pablo Cuevas,Clay,A,3,0
20190204,2019,Radu Albot,Marcos Baghdatis,Hard,A,3,1
20190204,2019,Matteo Berrettini,Fernando Verdasco,Hard,A,3,1
20190204,2019,Federico Delbonis,Juan Ignacio Londero,Clay,A,3,0
20190204,2019,Pierre Hugues Herbert,Tomas Berdych,Hard,A,3,1
20190204,2019,Gael Monfils,Daniil Medvedev,Hard,A,3,0
20190204,2019,Pablo Cuevas,Guido Pella,Clay,A,3,0
20190204,2019,Radu Albot,Jo-Wilfried Tsonga,Hard,A,3,0
20190204,2019,Matteo Berrettini,Marton Fucsovics,Hard,A,3,0
20190204,2019,Guido Pella,Juan Ignacio Londero,Clay,A,3,0
20190204,2019,Pierre Hugues Herbert,Jo-Wilfried Tsonga,Hard,A,3,0
20190204,2019,Daniil Medvedev,Marton Fucsovics,Hard,A,3,1
20190211,2019,Karen Khachanov,Tallon Griekspoor,Hard,A,3,0
20190211,2019,Jaume Munar,Federico Delbonis,Clay,A,3,1
20190211,2019,Jason Jung,Ramkumar Ramanathan,Hard,A,3,1
20190211,2019,Jo-Wilfried Tsonga,Thomas Fabbiano,Hard,A,3,1
20190211,2019,Francisco Cerundolo,Guido Pella,Clay,A,3,0
20190211,2019,Radu Albot,Ivo Karlovic,Hard,A,3,1
20190211,2019,Matthew Ebden,Fernando Verdasco,Hard,A,3,0
20190211,2019,Dusan Lajovic,Leonardo Mayer,Clay,A,3,0
20190211,2019,Sam Querrey,Lloyd Harris,Hard,A,3,1
20190211,2019,Jeremy Chardy,Daniil Medvedev,Hard,A,3,0
20190211,2019,Stefanos Tsitsipas,Damir Dzumhur,Hard,A,3,0
20190211,2019,Felix Auger Aliassime,Cristian Garin,Clay,A,3,0
20190211,2019,Brayden Schnur,Jack Mingjie Lin,Hard,A,3,1
20190211,2019,Robin Haase,Mikhail Kukushkin,Hard,A,3,0
20190211,2019,Taro Daniel,Roberto Carballes Baena,Clay,A,3,0
20190211,2019,Ryan Harrison,Peter Polansky,Hard,A,3,1
20190211,2019,Andreas Seppi,Peter Gojowczyk,Hard,A,3,1
20190211,2019,Lorenzo Sonego,Nicolas Jarry,Clay,A,3,1
20190211,2019,Tennys Sandgren,Paolo Lorenzi,Hard,A,3,0
20190211,2019,Gael Monfils,David Goffin,Hard,A,3,1
20190211,2019,David Ferrer,Malek Jaziri,Clay,A,3,1
20190211,2019,Adrian Mannarino,Reilly Opelka,Hard,A,3,0
20190211,2019,Denis Shapovalov,Franko Skugor,Hard,A,3,1
20190211,2019,Rogerio Dutra Silva,Albert Ramos,Clay,A,3,0
20190211,2019,Denis Istomin,Mackenzie Mcdonald,Hard,A,3,1
20190211,2019,Gilles Simon,Tomas Berdych,Hard,A,3,0
20190211,2019,Aljaz Bedene,Guido Andreozzi,Clay,A,3,1
20190211,2019,Alexei Popyrin,Guillermo Garcia Lopez,Hard,A,3,0
20190211,2019,Benoit Paire,Stan Wawrinka,Hard,A,3,0
20190211,2019,Philipp Kohlschreiber,Milos Raonic,Hard,A,3,0
20190211,2019,Juan Ignacio Londero,Joao Sousa,Clay,A,3,0
20190211,2019,Jordan Thompson,Noah Rubin,Hard,A,3,1
20190211,2019,Nikoloz Basilashvili,Hyeon Chung,Hard,A,3,1
20190211,2019,Pablo Cuevas,Marcelo Arevalo,Clay,A,3,1
20190211,2019,Adrian Menendez Maceiras,Christopher Eubanks,Hard,A,3,0
20190211,2019,Martin Klizan,Marton Fucsovics,Hard,A,3,0
20190211,2019,Maximilian Marterer,Facundo Bagnis,Clay,A,3,1
20190211,2019,Lukas Lacko,Bernard Tomic,Hard,A,3,0
20190211,2019,Marius Copil,Ernests Gulbis,Hard,A,3,0
20190211,2019,Kei Nishikori,Pierre Hugues Herbert,Hard,A,3,1
20190211,2019,Fabio Fognini,Jaume Munar,Clay,A,3,0
20190211,2019,Jason Jung,Frances Tiafoe,Hard,A,3,1
20190211,2019,Tallon Griekspoor,Jo-Wilfried Tsonga,Hard,A,3,0
20190211,2019,Guido Pella,Leonardo Mayer,Clay,A,3,1
20190211,2019,Sam Querrey,Radu Albot,Hard,A,3,1
20190211,2019,Daniil Medvedev,Fernando Verdasco,Hard,A,3,1
20190211,2019,Cristian Garin,Marco Cecchinato,Clay,A,3,0
20190211,2019,Steve Johnson,Brayden Schnur,Hard,A,3,0
20190211,2019,Damir Dzumhur,Mikhail Kukushkin,Hard,A,3,1
20190211,2019,Lorenzo Sonego,Roberto Carballes Baena,Clay,A,3,0
20190211,2019,Ryan Harrison,Paolo Lorenzi,Hard,A,3,0
20190211,2019,Andreas Seppi,Gael Monfils,Hard,A,3,0
20190211,2019,Albert Ramos,David Ferrer,Clay,A,3,1
20190211,2019,Reilly Opelka,Denis Istomin,Hard,A,3,1
20190211,2019,Tomas Berdych,Denis Shapovalov,Hard,A,3,0
20190211,2019,Diego Schwartzman,Aljaz Bedene,Clay,A,3,1
20190211,2019,Guillermo Garcia Lopez,John Millman,Hard,A,3,1
20190211,2019,Stan Wawrinka,Milos Raonic,Hard,A,3,1
20190211,2019,Pablo Cuevas,Joao Sousa,Clay,A,3,1
20190211,2019,Jordan Thompson,Christopher Eubanks,Hard,A,3,1
20190211,2019,Nikoloz Basilashvili,Marton Fucsovics,Hard,A,3,0
20190211,2019,Dominic Thiem,Maximilian Marterer,Clay,A,3,1
20190211,2019,John Isner,Bernard Tomic,Hard,A,3,1
20190211,2019,Ernests Gulbis,Kei Nishikori,Hard,A,3,0
20190211,2019,Jaume Munar,Guido Pella,Clay,A,3,0
20190211,2019,Jason Jung,Sam Querrey,Hard,A,3,0
20190211,2019,Jo-Wilfried Tsonga,Daniil Medvedev,Hard,A,3,0
20190211,2019,Marco Cecchinato,Roberto Carballes Baena,Clay,A,3,1
20190211,2019,Brayden Schnur,Paolo Lorenzi,Hard,A,3,1
20190211,2019,Damir Dzumhur,Gael Monfils,Hard,A,3,0
20190211,2019,Albert Ramos,Diego Schwartzman,Clay,A,3,0
20190211,2019,Guillermo Garcia Lopez,Reilly Opelka,Hard,A,3,0
20190211,2019,Stan Wawrinka,Denis Shapovalov,Hard,A,3,1
20190211,2019,Dominic Thiem,Pablo Cuevas,Clay,A,3,1
20190211,2019,John Isner,Jordan Thompson,Hard,A,3,1
20190211,2019,Marton Fucsovics,Kei Nishikori,Hard,A,3,0
20190211,2019,Marco Cecchinato,Guido Pella,Clay,A,3,1
20190211,2019,Brayden Schnur,Sam Querrey,Hard,A,3,1
20190211,2019,Gael Monfils,Daniil Medvedev,Hard,A,3,1
20190211,2019,Diego Schwartzman,Dominic Thiem,Clay,A,3,1
20190211,2019,Reilly Opelka,John Isner,Hard,A,3,1
20190211,2019,Stan Wawrinka,Kei Nishikori,Hard,A,3,1
20190211,2019,Diego Schwartzman,Marco Cecchinato,Clay,A,3,0
20190211,2019,Reilly Opelka,Brayden Schnur,Hard,A,3,1
20190211,2019,Stan Wawrinka,Gael Monfils,Hard,A,3,0
20190218,2019,John Isner,Peter Polansky,Hard,A,3,1
20190218,2019,Felix Auger Aliassime,Fabio Fognini,Clay,A,3,1
20190218,2019,Yosuke Watanuki,Lukas Lacko,Hard,A,3,0
20190218,2019,Ugo Humbert,Ernests Gulbis,Hard,A,3,1
20190218,2019,Maximilian Marterer,Cristian Garin,Clay,A,3,0
20190218,2019,Feliciano Lopez,Denis Istomin,Hard,A,3,0
20190218,2019,Steve Darcis,Matthias Bachinger,Hard,A,3,0
20190218,2019,Jaume Munar,Leonardo Mayer,Clay,A,3,1
20190218,2019,Adrian Mannarino,Brayden Schnur,Hard,A,3,1
20190218,2019,Egor Gerasimov,Fernando Verdasco,Hard,A,3,0
20190218,2019,Cameron Norrie,Dusan Lajovic,Clay,A,3,1
20190218,2019,Daniel Evans,Frances Tiafoe,Hard,A,3,1
20190218,2019,Diego Schwartzman,Pablo Cuevas,Clay,A,3,0
20190218,2019,Lloyd Harris,Darian King,Hard,A,3,1
20190218,2019,Mikhail Kukushkin,Denis Kudla,Hard,A,3,1
20190218,2019,Elias Ymer,Juan Ignacio Londero,Clay,A,3,0
20190218,2019,Marcel Granollers,Jordan Thompson,Hard,A,3,0
20190218,2019,Jo-Wilfried Tsonga,Andrey Rublev,Hard,A,3,0
20190218,2019,Albert Ramos,Lorenzo Sonego,Clay,A,3,1
20190218,2019,Bernard Tomic,Andreas Seppi,Hard,A,3,0
20190218,2019,Matteo Berrettini,Jeremy Chardy,Hard,A,3,1
20190218,2019,Federico Delbonis,Malek Jaziri,Clay,A,3,1
20190218,2019,John Millman,Nick Kyrgios,Hard,A,3,0
20190218,2019,Gilles Simon,Antoine Hoang,Hard,A,3,1
20190218,2019,Roberto Carballes Baena,Nicolas Jarry,Clay,A,3,1
20190218,2019,Ivo Karlovic,Radu Albot,Hard,A,3,0
20190218,2019,Damir Dzumhur,Peter Gojowczyk,Hard,A,3,0
20190218,2019,Guido Andreozzi,Hugo Dellien,Clay,A,3,0
20190218,2019,Tim Smyczek,Paolo Lorenzi,Hard,A,3,0
20190218,2019,Simone Bolelli,Benoit Paire,Hard,A,3,0
20190218,2019,Thiago Monteiro,Pedro Sousa,Clay,A,3,1
20190218,2019,Jason Jung,Steve Johnson,Hard,A,3,0
20190218,2019,Aljaz Bedene,Marco Cecchinato,Clay,A,3,1
20190218,2019,Mackenzie Mcdonald,Taylor Fritz,Hard,A,3,1
20190218,2019,Jiri Vesely,Gregoire Barrere,Hard,A,3,0
20190218,2019,Joao Sousa,Guido Pella,Clay,A,3,1
20190218,2019,Guillermo Garcia Lopez,Jared Donaldson,Hard,A,3,1
20190218,2019,Sergiy Stakhovsky,Constant Lestienne,Hard,A,3,1
20190218,2019,Casper Ruud,Carlos Berlocq,Clay,A,3,1
20190218,2019,Tennys Sandgren,Reilly Opelka,Hard,A,3,0
20190218,2019,Filip Krajinovic,Hubert Hurkacz,Hard,A,3,0
20190218,2019,Thiago Seyboth Wild,Taro Daniel,Clay,A,3,0
20190218,2019,Yoshihito Nishioka,Juan Martin del Potro,Hard,A,3,0
20190218,2019,Dominic Thiem,Laslo Djere,Clay,A,3,0
20190218,2019,Lukas Lacko,John Isner,Hard,A,3,0
20190218,2019,Borna Coric,Ugo Humbert,Hard,A,3,0
20190218,2019,Cristian Garin,Felix Auger Aliassime,Clay,A,3,0
20190218,2019,Denis Istomin,Adrian Mannarino,Hard,A,3,0
20190218,2019,Fernando Verdasco,Matthias Bachinger,Hard,A,3,0
20190218,2019,Cameron Norrie,Jaume Munar,Clay,A,3,0
20190218,2019,Lloyd Harris,Daniel Evans,Hard,A,3,0
20190218,2019,Mikhail Kukushkin,Denis Shapovalov,Hard,A,3,1
20190218,2019,Juan Ignacio Londero,Pablo Cuevas,Clay,A,3,0
20190218,2019,Jordan Thompson,Andreas Seppi,Hard,A,3,0
20190218,2019,Matteo Berrettini,Andrey Rublev,Hard,A,3,0
20190218,2019,Federico Delbonis,Albert Ramos,Clay,A,3,0
20190218,2019,Radu Albot,Nick Kyrgios,Hard,A,3,1
20190218,2019,Gilles Simon,Peter Gojowczyk,Hard,A,3,1
20190218,2019,Hugo Dellien,Roberto Carballes Baena,Clay,A,3,1
20190218,2019,Paolo Lorenzi,Steve Johnson,Hard,A,3,0
20190218,2019,David Goffin,Benoit Paire,Hard,A,3,1
20190218,2019,Aljaz Bedene,Thiago Monteiro,Clay,A,3,1
20190218,2019,Guillermo Garcia Lopez,Mackenzie Mcdonald,Hard,A,3,0
20190218,2019,Gregoire Barrere,Sergiy Stakhovsky,Hard,A,3,0
20190218,2019,Joao Sousa,Casper Ruud,Clay,A,3,0
20190218,2019,Reilly Opelka,Juan Martin del Potro,Hard,A,3,0
20190218,2019,Hubert Hurkacz,Stefanos Tsitsipas,Hard,A,3,0
20190218,2019,Taro Daniel,Laslo Djere,Clay,A,3,0
20190218,2019,Adrian Mannarino,John Isner,Hard,A,3,0
20190218,2019,Ugo Humbert,Matthias Bachinger,Hard,A,3,1
20190218,2019,Felix Auger Aliassime,Jaume Munar,Clay,A,3,1
20190218,2019,Andreas Seppi,Daniel Evans,Hard,A,3,0
20190218,2019,Andrey Rublev,Mikhail Kukushkin,Hard,A,3,0
20190218,2019,Albert Ramos,Pablo Cuevas,Clay,A,3,0
20190218,2019,Radu Albot,Steve Johnson,Hard,A,3,1
20190218,2019,David Goffin,Gilles Simon,Hard,A,3,1
20190218,2019,Hugo Dellien,Aljaz Bedene,Clay,A,3,0
20190218,2019,Mackenzie Mcdonald,Juan Martin del Potro,Hard,A,3,1
20190218,2019,Stefanos Tsitsipas,Sergiy Stakhovsky,Hard,A,3,1
20190218,2019,Laslo Djere,Casper Ruud,Clay,A,3,1
20190218,2019,John Isner,Daniel Evans,Hard,A,3,0
20190218,2019,Ugo Humbert,Mikhail Kukushkin,Hard,A,3,0
20190218,2019,Pablo Cuevas,Felix Auger Aliassime,Clay,A,3,0
20190218,2019,Mackenzie Mcdonald,Radu Albot,Hard,A,3,0
20190218,2019,David Goffin,Stefanos Tsitsipas,Hard,A,3,0
20190218,2019,Aljaz Bedene,Laslo Djere,Clay,A,3,0
20190218,2019,Daniel Evans,Radu Albot,Hard,A,3,0
20190218,2019,Stefanos Tsitsipas,Mikhail Kukushkin,Hard,A,3,1
20190218,2019,Laslo Djere,Felix Auger Aliassime,Clay,A,3,1
20190225,2019,Alexei Popyrin,Alexander Zverev,Hard,A,3,0
20190225,2019,Roger Federer,Philipp Kohlschreiber,Hard,A,3,1
20190225,2019,Tennys Sandgren,David Ferrer,Hard,A,3,0
20190225,2019,Thomas Fabbiano,Fernando Verdasco,Hard,A,3,0
20190225,2019,Alessandro Giannessi,Laslo Djere,Clay,A,3,0
20190225,2019,Dusan Lajovic,Feliciano Lopez,Hard,A,3,0
20190225,2019,Marton Fucsovics,Damir Dzumhur,Hard,A,3,1
20190225,2019,Albert Ramos,Facundo Bagnis,Clay,A,3,1
20190225,2019,Nicolas Jarry,Alex De Minaur,Hard,A,3,0
20190225,2019,Jan Lennard Struff,Milos Raonic,Hard,A,3,1
20190225,2019,Felix Auger Aliassime,Pablo Cuevas,Clay,A,3,1
20190225,2019,Marius Copil,Diego Schwartzman,Hard,A,3,0
20190225,2019,Karen Khachanov,Nikoloz Basilashvili,Hard,A,3,0
20190225,2019,Yoshihito Nishioka,Cameron Norrie,Hard,A,3,0
20190225,2019,Ramkumar Ramanathan,Roberto Bautista Agut,Hard,A,3,0
20190225,2019,Roberto Carballes Baena,Maximilian Marterer,Clay,A,3,1
